unique_id,doctor_id,specialty,medication,nb_beneficiaries,spending
ET650601,1912902453,FAMILY PRACTICE,LEVOTHYROXINE SODIUM,178,2421.23
RZ862538,1457317232,GERIATRIC MEDICINE,ROSUVASTATIN CALCIUM,30,10305.69
VL292656,1720258239,NEUROLOGY,CARBAMAZEPINE,16,560.19
OE597975,1255696001,NURSE PRACTITIONER,ATENOLOL,28,129.12
RS965535,1972544013,FAMILY PRACTICE,TERAZOSIN HCL,66,447.98
VB157602,1104882646,INTERNAL MEDICINE,DULOXETINE HCL,129,13145.59
YU645882,1346400116,FAMILY PRACTICE,ALLOPURINOL,17,289.37
QG760371,1548282676,INTERNAL MEDICINE,DICLOFENAC SODIUM,13,2101.24
FJ106052,1124052089,PSYCHIATRY,NORTRIPTYLINE HCL,18,435.93
YJ884440,1659304517,EMERGENCY MEDICINE,CIPROFLOXACIN HCL,12,70.12
EE455371,1205895174,UROLOGY,DUTASTERIDE,12,3103.33
NQ937005,1801816764,PSYCHIATRY,RIVASTIGMINE TARTRATE,15,2386.64
AD322699,1477841641,INTERNAL MEDICINE,SERTRALINE HCL,49,310.07
XJ334773,1194797936,FAMILY PRACTICE,OLMESARTAN MEDOXOMIL,52,14913.7
DR895958,1720249030,PSYCHIATRY,RISPERIDONE,96,1007.96
CI324387,1285613968,NEUROLOGY,RISPERIDONE,19,116.7
EF567573,1720087174,FAMILY PRACTICE,FAMOTIDINE,43,366.35
EX573846,1013018886,OBSTETRICS/GYNECOLOGY,ESTRADIOL/NORETHINDRONE ACET,13,1298.79
CG358325,1225149982,DERMATOLOGY,DIFLORASONE DIACETATE,42,11241.95
MP667103,1699921817,NEPHROLOGY,FINASTERIDE,15,123.39
IB282998,1265412985,INTERNAL MEDICINE,METOPROLOL SUCCINATE,28,1310.66
UW400552,1194730887,INTERNAL MEDICINE,HYDROCODONE/ACETAMINOPHEN,15,141.18
JL136009,1295714129,INTERNAL MEDICINE,INSULIN ASPART PROTAM & ASPART,31,21968.43
EQ996893,1861586109,CARDIOLOGY,LOSARTAN/HYDROCHLOROTHIAZIDE,46,581.98
LI506224,1336142728,INTERNAL MEDICINE,OXYBUTYNIN CHLORIDE,11,386.21
SG627911,1033185830,CARDIOLOGY,ATORVASTATIN CALCIUM,16,284.54
AE263808,1649361858,FAMILY PRACTICE,CARBIDOPA/LEVODOPA,13,408.33
WP833964,1235130709,FAMILY PRACTICE,ROPINIROLE HCL,102,1906.4
CD122402,1205010733,GENERAL PRACTICE,CARVEDILOL,51,269.56
SX134525,1770545766,FAMILY PRACTICE,CEFUROXIME AXETIL,11,355.03
TU828350,1164680336,INTERNAL MEDICINE,ESCITALOPRAM OXALATE,49,1130.19
MF184149,1912927658,INTERNAL MEDICINE,CLOPIDOGREL BISULFATE,75,1484.53
BJ210442,1477584316,FAMILY PRACTICE,RABEPRAZOLE SODIUM,24,1235.5
YJ663094,1811194491,PHYSICIAN ASSISTANT,GABAPENTIN,16,347.26
YS489110,1417264292,NURSE PRACTITIONER,FLUTICASONE PROPIONATE,22,217.79
IF674695,1790764405,INTERNAL MEDICINE,FENTANYL,67,9183.68
UL973452,1619963105,INTERNAL MEDICINE,POTASSIUM CHLORIDE,20,754.65
IS345673,1588650956,FAMILY PRACTICE,ATORVASTATIN CALCIUM,200,2996.67
FA919951,1922269190,INTERNAL MEDICINE,OMEPRAZOLE,21,228.54
HP577680,1801814231,INTERNAL MEDICINE,CHOLESTYRAMINE/ASPARTAME,11,2119.7
SA943395,1437173556,FAMILY PRACTICE,CLOZAPINE,25,365.79
NJ242680,1073710828,FAMILY PRACTICE,HYDROCODONE/ACETAMINOPHEN,18,533.53
CO206160,1417963778,FAMILY PRACTICE,ISOSORBIDE DINITRATE,25,918.15
UF214675,1790823904,PULMONARY DISEASE,OMEPRAZOLE,53,723.45
ZR557308,1437165669,PSYCHIATRY,PROPRANOLOL HCL,14,246.05
HQ996557,1861542565,PHYSICAL MEDICINE AND REHABILITATION,GABAPENTIN ENACARBIL,70,35905.18
CY417966,1295715217,INTERNAL MEDICINE,ALLOPURINOL,191,3535.62
HD571546,1255656070,NURSE PRACTITIONER,PREDNISONE,43,206.77
JM997570,1528009461,INTERNAL MEDICINE,"PEN NEEDLE, DIABETIC",20,770.86
QE966086,1770534208,FAMILY PRACTICE,RANITIDINE HCL,65,832.31
UU936597,1902863590,FAMILY PRACTICE,BUDESONIDE/FORMOTEROL FUMARATE,19,5842.91
YB484852,1245270388,INTERNAL MEDICINE,QUINAPRIL HCL,66,1114.18
RH426014,1063442994,INTERNAL MEDICINE,OXYCODONE HCL,11,480.42
YV880844,1649258021,INTERNAL MEDICINE,LATANOPROST,25,302.13
PV851380,1942262324,INTERNAL MEDICINE,DILTIAZEM HCL,21,395.22
GZ465782,1700864485,PSYCHIATRY,ZIPRASIDONE HCL,105,15639.7
FE803630,1053722736,STUDENT IN AN ORGANIZED HEALTH CARE EDUCATION/TRAINING PROGRAM,LISINOPRIL,12,79.67
UI209889,1740487099,INTERNAL MEDICINE,TEMAZEPAM,16,43.79
NO250804,1699824193,INTERNAL MEDICINE,CITALOPRAM HYDROBROMIDE,77,373.83
OJ884447,1548215163,FAMILY PRACTICE,"INSULIN GLARGINE,HUM.REC.ANLOG",11,2889.1
YL580050,1902950850,NURSE PRACTITIONER,"ESTROGENS, CONJUGATED",11,1347.6
PC634698,1669790317,FAMILY PRACTICE,LEVETIRACETAM,16,254.02
YC884767,1184606303,FAMILY PRACTICE,AMOXICILLIN/POTASSIUM CLAV,14,203.77
NC895775,1174781165,INTERNAL MEDICINE,ZOLPIDEM TARTRATE,32,497.82
JO508810,1962510610,DENTIST,AMOXICILLIN,52,180.88
RX877575,1972505618,CARDIOLOGY,FENOFIBRATE NANOCRYSTALLIZED,41,7010.63
SF757020,1396708285,FAMILY PRACTICE,RIVAROXABAN,189,31079.9
ZB319076,1386728079,FAMILY PRACTICE,CLONIDINE HCL,28,218.7
XU882969,1538245758,FAMILY PRACTICE,METOPROLOL TARTRATE,115,603.95
UP634222,1972571115,PHYSICIAN ASSISTANT,TRAMADOL HCL,22,66.33
NI809651,1922199736,FAMILY PRACTICE,SIMVASTATIN,40,359.27
EX490547,1831180967,INTERNAL MEDICINE,CALCITRIOL,12,228.16
LD629442,1851320212,INTERNAL MEDICINE,INSULIN LISPRO,33,12591.6
TF918401,1528130374,FAMILY PRACTICE,PAROXETINE HCL,20,473.75
WE328456,1356373633,INTERNAL MEDICINE,LOSARTAN POTASSIUM,48,449.59
LV302640,1336143049,FAMILY PRACTICE,CILOSTAZOL,15,149.94
TS284868,1376743518,FAMILY PRACTICE,VORTIOXETINE HYDROBROMIDE,17,4962.39
CO625904,1659457984,FAMILY PRACTICE,CARISOPRODOL,12,91.07
AC788181,1679625891,PSYCHIATRY,SERTRALINE HCL,37,235.9
SF154718,1801967724,INTERNAL MEDICINE,ACETAMINOPHEN WITH CODEINE,65,2019.0
HX352061,1679562094,FAMILY PRACTICE,LEVOTHYROXINE SODIUM,1281,19284.85
OT336277,1417958919,INTERNAL MEDICINE,PREDNISONE,72,626.11
VF195973,1639102395,PSYCHIATRY,ARIPIPRAZOLE,17,26303.64
XK646325,1780687285,INTERNAL MEDICINE,DILTIAZEM HCL,11,215.78
MP758855,1437196896,PHYSICIAN ASSISTANT,RABEPRAZOLE SODIUM,12,564.72
IG920925,1679546204,PHYSICIAN ASSISTANT,SULFAMETHOXAZOLE/TRIMETHOPRIM,16,52.07
VC277452,1437160298,NEUROLOGY,HYDROMORPHONE HCL,30,528.12
CI770655,1114075900,INTERNAL MEDICINE,FLUOXETINE HCL,13,151.71
UC423990,1104024363,ENDOCRINOLOGY,LEVOTHYROXINE SODIUM,392,7709.96
TK973950,1760478424,FAMILY PRACTICE,OMEPRAZOLE,256,2534.45
SO303962,1902847510,FAMILY PRACTICE,LISINOPRIL/HYDROCHLOROTHIAZIDE,120,1260.45
YH106053,1093800757,FAMILY PRACTICE,DULOXETINE HCL,16,1143.7
VO649246,1306819412,INTERNAL MEDICINE,DONEPEZIL HCL,39,467.28
IO851089,1417008756,INTERNAL MEDICINE,NEBIVOLOL HCL,65,8729.66
DN307806,1932155421,INTERNAL MEDICINE,TRAZODONE HCL,59,418.3
AG376830,1407014061,ENDOCRINOLOGY,LIOTHYRONINE SODIUM,41,2550.26
ZL915965,1275632887,INTERNAL MEDICINE,BUSPIRONE HCL,16,248.43
TP212876,1790027936,STUDENT IN AN ORGANIZED HEALTH CARE EDUCATION/TRAINING PROGRAM,FUROSEMIDE,12,41.36
WE954846,1073510012,FAMILY PRACTICE,BUTALB/ACETAMINOPHEN/CAFFEINE,11,284.6
SL760099,1952380925,FAMILY PRACTICE,EZETIMIBE/SIMVASTATIN,15,6450.86
BO613115,1316044878,NEPHROLOGY,LOSARTAN POTASSIUM,46,521.83
UE473134,1457399313,INTERNAL MEDICINE,CARVEDILOL,19,155.02
NE380963,1720012644,INFECTIOUS DISEASE,EZETIMIBE,28,8612.84
YS671226,1497790596,DENTIST,AMOXICILLIN,27,73.09
YJ107561,1982619359,INTERNAL MEDICINE,CLONIDINE HCL,65,476.97
YS612435,1316057557,GENERAL PRACTICE,HYDROXYZINE HCL,28,833.11
YS752611,1891744538,FAMILY PRACTICE,GALANTAMINE HBR,17,1347.71
VW179167,1144484346,INTERNAL MEDICINE,ATORVASTATIN CALCIUM,162,3600.57
BM274541,1144292590,NEPHROLOGY,LEVETIRACETAM,284,9284.83
RL888118,1356602486,FAMILY PRACTICE,GABAPENTIN,14,132.47
LE633338,1255678439,FAMILY PRACTICE,ROSUVASTATIN CALCIUM,14,6352.92
DE911794,1063413938,UROLOGY,SULFAMETHOXAZOLE/TRIMETHOPRIM,28,130.4
YY422272,1831155787,INFECTIOUS DISEASE,EMTRICITAB/RILPIVIRINE/TENOFOV,16,42990.74
CX406451,1730341322,FAMILY PRACTICE,"THYROID,PORK",11,161.04
BI995485,1790944700,INTERNAL MEDICINE,CLOBETASOL PROPIONATE,13,2694.82
TE569366,1104874635,INTERVENTIONAL CARDIOLOGY,POTASSIUM CHLORIDE,56,2595.33
ER305852,1487725693,PHYSICIAN ASSISTANT,CLINDAMYCIN HCL,40,596.73
WN911690,1417914375,INTERNAL MEDICINE,TEMAZEPAM,16,258.46
HB375012,1851619449,FAMILY PRACTICE,BACLOFEN,41,1107.25
EE765423,1497769194,PSYCHIATRY,HALOPERIDOL DECANOATE,160,13859.76
HG455750,1346357076,FAMILY PRACTICE,PHENYTOIN,14,331.7
KL508516,1417977539,CARDIOLOGY,PANTOPRAZOLE SODIUM,63,966.69
ME678901,1588631824,INTERNAL MEDICINE,ZOLPIDEM TARTRATE,38,969.44
RA983386,1770534208,FAMILY PRACTICE,ALPRAZOLAM,27,364.48
WL433023,1023103363,INTERNAL MEDICINE,WARFARIN SODIUM,361,3555.52
ZE267535,1033189717,FAMILY PRACTICE,CIPROFLOXACIN HCL,52,449.71
MK217376,1275579278,CARDIOLOGY,FLECAINIDE ACETATE,23,1182.5
LN188464,1922215276,INTERNAL MEDICINE,RALOXIFENE HCL,16,2397.59
QT788037,1649247222,FAMILY PRACTICE,LISINOPRIL,17,79.02
XH132671,1669568309,FAMILY PRACTICE,OXYCODONE HCL,16,4961.5
XV747974,1710956917,PHYSICIAN ASSISTANT,OXYCODONE HCL/ACETAMINOPHEN,11,106.79
VU974135,1770518680,FAMILY PRACTICE,NORTRIPTYLINE HCL,11,69.99
UP293579,1205842242,CARDIOLOGY,HYDROCHLOROTHIAZIDE,13,30.78
PL265861,1013019470,INTERNAL MEDICINE,OXCARBAZEPINE,12,513.83
JM113308,1891788626,FAMILY PRACTICE,LITHIUM CARBONATE,62,590.55
AQ401533,1023187309,INTERNAL MEDICINE,CARBAMAZEPINE,13,486.02
LE828804,1295758860,INTERNAL MEDICINE,MUPIROCIN CALCIUM,15,2111.54
XA111880,1093879157,NEUROLOGY,PRAVASTATIN SODIUM,12,150.52
GA169647,1467762773,PHYSICIAN ASSISTANT,AMLODIPINE BESYLATE,13,77.82
QC159187,1346380367,EMERGENCY MEDICINE,IBUPROFEN,13,43.68
RV671475,1134320476,CARDIOLOGY,LOVASTATIN,11,410.06
LK723074,1316098544,INTERNAL MEDICINE,"PEN NEEDLE, DIABETIC",37,1569.54
BU541463,1356342539,PHYSICIAN ASSISTANT,PRAVASTATIN SODIUM,14,429.27
KM781014,1184653206,INTERNAL MEDICINE,LITHIUM CARBONATE,45,554.91
LS875598,1578524930,CARDIOLOGY,VALSARTAN,23,1403.13
CA846715,1962514471,INTERNAL MEDICINE,COLCHICINE,14,843.07
VK333656,1730190588,INTERNAL MEDICINE,OXYBUTYNIN,13,6056.03
TR825814,1578612164,DENTIST,CHLORHEXIDINE GLUCONATE,22,139.84
TR364915,1144225657,INTERNAL MEDICINE,ESTRADIOL,37,1732.88
IM156441,1881033439,NURSE PRACTITIONER,TIOTROPIUM BROMIDE,31,12349.73
OI367995,1225215031,OPHTHALMOLOGY,TOBRAMYCIN/DEXAMETHASONE,14,1028.01
MG548556,1063439099,INTERNAL MEDICINE,DICLOFENAC POTASSIUM,34,4731.08
HA432921,1366459877,INTERNAL MEDICINE,DIAZEPAM,15,57.55
DE138970,1821056649,FAMILY PRACTICE,WARFARIN SODIUM,17,325.65
UV597858,1851340319,FAMILY PRACTICE,ATENOLOL,19,152.92
TP838820,1124057559,ENDOCRINOLOGY,"GLUCAGON,HUMAN RECOMBINANT",29,7158.86
UB595253,1750472692,PEDIATRIC MEDICINE,LEVETIRACETAM,12,291.41
GS713163,1588692552,FAMILY PRACTICE,LOVASTATIN,15,58.36
AL964470,1588751556,FAMILY PRACTICE,PREDNISONE,62,291.88
HI185635,1124129259,FAMILY PRACTICE,TRAZODONE HCL,11,45.23
HS672660,1386643195,INTERVENTIONAL CARDIOLOGY,ATORVASTATIN CALCIUM,747,7975.06
RA299288,1861529505,NURSE PRACTITIONER,PALIPERIDONE,45,41342.41
NU628281,1134180052,FAMILY PRACTICE,ATORVASTATIN CALCIUM,226,6030.68
YT999478,1699761973,INTERNAL MEDICINE,METOPROLOL SUCCINATE,12,939.37
CP420212,1487719753,INTERNAL MEDICINE,BUPRENORPHINE HCL/NALOXONE HCL,13,5612.75
NW523242,1689666984,GERIATRIC MEDICINE,VERAPAMIL HCL,18,110.44
SF347457,1285740530,INTERNAL MEDICINE,AMLODIPINE BESYLATE,686,6449.79
LV694742,1558356055,PHYSICIAN ASSISTANT,TAMSULOSIN HCL,92,2115.07
VT526446,1770558553,INTERNAL MEDICINE,CANAGLIFLOZIN,12,5978.74
KL669696,1043221781,INTERNAL MEDICINE,ZIPRASIDONE HCL,11,1291.41
JD105478,1316939218,INTERNAL MEDICINE,SIMVASTATIN,196,1432.23
TB664897,1811991714,ORTHOPEDIC SURGERY,MELOXICAM,190,851.19
HY802670,1912901851,INTERNAL MEDICINE,TERAZOSIN HCL,16,90.88
UI109534,1497862536,INTERNAL MEDICINE,CARVEDILOL,215,1501.81
XH725470,1952632937,PHYSICIAN ASSISTANT,HYDROCODONE/ACETAMINOPHEN,12,52.33
MJ199768,1427067768,FAMILY PRACTICE,BUPROPION HCL,18,940.45
DN286397,1780645879,GENERAL PRACTICE,METOPROLOL TARTRATE,18,182.25
LC456090,1316910102,HEMATOLOGY/ONCOLOGY,METOPROLOL TARTRATE,16,24.65
XM758639,1891960167,PHYSICAL MEDICINE AND REHABILITATION,PREDNISONE,88,1423.48
QU604070,1154476836,CARDIOLOGY,ATORVASTATIN CALCIUM,211,3089.02
RM291264,1407806532,INTERNAL MEDICINE,OXYBUTYNIN CHLORIDE,23,879.6
TK940248,1902039951,CERTIFIED CLINICAL NURSE SPECIALIST,BACLOFEN,17,1201.14
EM735135,1396946125,INTERNAL MEDICINE,DULOXETINE HCL,84,14149.53
DR777034,1750399705,CARDIOLOGY,METOLAZONE,20,924.82
KE439499,1376799064,INTERNAL MEDICINE,LEVETIRACETAM,113,1496.45
PV633892,1518930502,FAMILY PRACTICE,LISINOPRIL,26,117.88
RN162043,1770588402,INTERNAL MEDICINE,RANITIDINE HCL,50,642.5
KH861530,1780610105,RHEUMATOLOGY,LEVOTHYROXINE SODIUM,79,1434.72
QW392040,1093701732,FAMILY PRACTICE,VERAPAMIL HCL,13,420.89
WX181614,1720129034,GASTROENTEROLOGY,ESOMEPRAZOLE MAGNESIUM,26,22087.01
PP802627,1023171162,INTERNAL MEDICINE,INSULIN LISPRO,12,4151.16
BN205039,1407030067,INTERNAL MEDICINE,EZETIMIBE,22,6424.31
XJ654853,1801875117,CARDIOLOGY,ALLOPURINOL,24,666.07
RR138885,1841365335,FAMILY PRACTICE,LISINOPRIL/HYDROCHLOROTHIAZIDE,45,471.01
JQ743170,1366543225,INTERNAL MEDICINE,OMEPRAZOLE,98,892.17
NO313438,1629383492,FAMILY PRACTICE,IBUPROFEN,14,242.48
NM634644,1023069770,INTERNAL MEDICINE,CLOPIDOGREL BISULFATE,183,5789.48
FX374973,1881786770,INTERNAL MEDICINE,ISOSORBIDE MONONITRATE,121,1323.2
DM725776,1831161447,PHYSICIAN ASSISTANT,AMITRIPTYLINE HCL,12,90.24
WY140011,1003801168,NURSE PRACTITIONER,LOSARTAN POTASSIUM,85,837.37
JN994546,1972504736,FAMILY PRACTICE,ALBUTEROL SULFATE,163,9632.16
UX179002,1699928234,PHYSICIAN ASSISTANT,SIMVASTATIN,60,338.31
KY817020,1144541905,FAMILY PRACTICE,DULOXETINE HCL,14,578.41
CI369159,1205071164,INTERNAL MEDICINE,DABIGATRAN ETEXILATE MESYLATE,15,4912.62
JV832649,1487687208,FAMILY PRACTICE,MECLIZINE HCL,14,173.94
CZ343353,1942574322,NURSE PRACTITIONER,CLOPIDOGREL BISULFATE,11,106.42
YS184146,1013960772,GENERAL PRACTICE,LORAZEPAM,168,878.25
OC727786,1437216090,INTERNAL MEDICINE,WARFARIN SODIUM,31,2046.59
JP942917,1700878634,FAMILY PRACTICE,TRAZODONE HCL,11,37.32
IF189305,1609859677,PODIATRY,AMOXICILLIN/POTASSIUM CLAV,40,490.42
LK294354,1295014710,INTERNAL MEDICINE,OMEPRAZOLE,261,3760.68
GU592291,1023034808,INTERNAL MEDICINE,VENLAFAXINE HCL,11,145.72
NX400034,1316046469,FAMILY PRACTICE,POTASSIUM CITRATE,16,4135.71
VB571266,1992836852,PHYSICIAN ASSISTANT,ALBUTEROL SULFATE,28,1440.43
AM362386,1710063078,FAMILY PRACTICE,BUPROPION HCL,14,452.76
XJ927065,1396056297,FAMILY PRACTICE,AMLODIPINE BESYLATE,25,238.77
AO980912,1477592327,PULMONARY DISEASE,FLUTICASONE/SALMETEROL,179,81739.4
YH474624,1386762714,FAMILY PRACTICE,BACLOFEN,20,340.31
PJ651813,1578794970,PSYCHIATRY & NEUROLOGY,QUETIAPINE FUMARATE,12,183.7
PC193219,1134345259,INTERNAL MEDICINE,POTASSIUM CHLORIDE,18,915.91
CO507332,1972596799,INTERNAL MEDICINE,WARFARIN SODIUM,43,496.3
IT278818,1548497662,FAMILY PRACTICE,MUPIROCIN,102,686.4
IC123812,1851629950,DENTIST,ACETAMINOPHEN WITH CODEINE,33,158.54
GD995138,1730267246,PSYCHIATRY,SERTRALINE HCL,137,944.17
AT356022,1154307775,GERIATRIC MEDICINE,BACLOFEN,17,446.11
VH416261,1649266925,INTERNAL MEDICINE,ZOSTER VACCINE LIVE/PF,11,2231.82
YH353763,1710953807,INTERVENTIONAL PAIN MANAGEMENT,OXYCODONE HCL,121,4849.45
MR701747,1861556607,FAMILY PRACTICE,FENOFIBRATE,47,2794.7
JP610923,1902066228,OPHTHALMOLOGY,DOXYCYCLINE HYCLATE,12,586.93
NF429599,1639332745,GASTROENTEROLOGY,SODIUM CHLORIDE/NAHCO3/KCL/PEG,97,1889.21
MR366293,1427289040,INTERNAL MEDICINE,METFORMIN HCL,28,277.41
BK656886,1467444620,OTOLARYNGOLOGY,NYSTATIN,14,444.91
NB533776,1184772576,INTERNAL MEDICINE,IBUPROFEN,50,411.82
UC393942,1942272653,FAMILY PRACTICE,CLONAZEPAM,25,129.94
EA284140,1821237678,PHYSICIAN ASSISTANT,SIMVASTATIN,36,182.67
IM979486,1265470405,FAMILY PRACTICE,FAMOTIDINE,18,215.22
UV835690,1386603041,GENERAL PRACTICE,SITAGLIPTIN PHOS/METFORMIN HCL,48,16398.16
IL435389,1588779110,INTERNAL MEDICINE,POTASSIUM CHLORIDE,11,393.8
HY549616,1982698346,INTERNAL MEDICINE,"INSULIN GLARGINE,HUM.REC.ANLOG",137,46092.88
XR671733,1962404160,INTERNAL MEDICINE,DIAZEPAM,28,185.32
CD835487,1619973195,INTERNAL MEDICINE,FENOFIBRATE,22,1568.53
NG864562,1780772624,FAMILY PRACTICE,TEMAZEPAM,26,116.68
OH884263,1033231907,GASTROENTEROLOGY,ESOMEPRAZOLE MAGNESIUM,13,4590.9
SX421880,1588759211,PHYSICIAN ASSISTANT,METHYLPREDNISOLONE,64,1248.06
ZK845943,1073643052,DENTIST,AMOXICILLIN,22,71.05
BG296073,1750477139,INTERNAL MEDICINE,ASPIRIN/DIPYRIDAMOLE,17,3755.41
MK521057,1396731212,NEPHROLOGY,SIMVASTATIN,13,141.53
GD719262,1508816729,NEUROLOGY,MEMANTINE HCL,101,54148.82
TV196960,1669456448,INTERNAL MEDICINE,AMLODIPINE BESYLATE,353,2727.96
AF711673,1790885259,FAMILY PRACTICE,DONEPEZIL HCL,23,793.08
FF714104,1962491753,NURSE PRACTITIONER,AMLODIPINE BESYLATE,92,401.0
NF938909,1437267010,INTERNAL MEDICINE,INSULIN ASPART,11,4870.93
AI101226,1548299464,INTERNAL MEDICINE,POTASSIUM CHLORIDE,19,1127.3
CH959928,1144239229,FAMILY PRACTICE,AMLODIPINE BESYLATE/BENAZEPRIL,92,3297.31
IP828070,1467450908,FAMILY PRACTICE,TRAZODONE HCL,17,124.42
GV341883,1124353859,INTERNAL MEDICINE,LISINOPRIL,30,196.11
UO195690,1194770719,FAMILY PRACTICE,"INSULIN GLARGINE,HUM.REC.ANLOG",11,4157.84
MU603745,1083724736,FAMILY PRACTICE,METHYLPREDNISOLONE,16,481.14
VM418435,1306896923,FAMILY PRACTICE,OMEPRAZOLE,32,543.37
AN962023,1295761799,INTERNAL MEDICINE,ESOMEPRAZOLE MAGNESIUM,166,43216.05
JJ262826,1457313850,INTERNAL MEDICINE,FLUOXETINE HCL,27,740.97
ON701722,1942200282,INTERNAL MEDICINE,"SYRINGE AND NEEDLE,INSULIN,1ML",11,231.0
GU195963,1265545321,FAMILY PRACTICE,SERTRALINE HCL,16,112.27
PC521110,1386703734,INTERNAL MEDICINE,SERTRALINE HCL,33,286.85
RI603482,1770588428,INTERNAL MEDICINE,PIROXICAM,12,833.34
WH901938,1194984161,INTERNAL MEDICINE,RISPERIDONE,24,247.74
LE316802,1053684332,NURSE PRACTITIONER,CIPROFLOXACIN HCL,21,161.22
YN529763,1629267141,FAMILY PRACTICE,PREDNISONE,21,191.52
VD998932,1467428128,FAMILY PRACTICE,WARFARIN SODIUM,79,780.27
ER387727,1326386681,FAMILY PRACTICE,AMLODIPINE BESYLATE,85,373.61
UE987295,1245200609,NEUROLOGY,AMOXICILLIN,12,119.1
NO901631,1588746515,FAMILY PRACTICE,GLIPIZIDE,33,178.25
JL120048,1134185127,INTERNAL MEDICINE,IMIPRAMINE HCL,24,611.94
JH336966,1205039526,FAMILY PRACTICE,HYDROCHLOROTHIAZIDE,53,221.59
HS406842,1598731275,NEUROLOGY,MEMANTINE HCL,24,7658.71
SV859114,1053426346,FAMILY PRACTICE,METFORMIN HCL,166,1606.67
VL802180,1366690588,INTERNAL MEDICINE,LISINOPRIL,342,2175.85
YT415527,1326043274,FAMILY PRACTICE,ALBUTEROL SULFATE,70,4633.53
FT911545,1023170610,FAMILY PRACTICE,HYDROCODONE/ACETAMINOPHEN,79,1856.25
QL552048,1952387714,FAMILY PRACTICE,CLOPIDOGREL BISULFATE,46,547.03
VO123301,1225041957,INTERNAL MEDICINE,BUDESONIDE/FORMOTEROL FUMARATE,31,9591.21
SW554706,1194784181,CRITICAL CARE (INTENSIVISTS),AMLODIPINE BESYLATE,59,288.08
DD219387,1972839561,INTERNAL MEDICINE,LOSARTAN POTASSIUM,22,247.93
NR946289,1295770428,NEPHROLOGY,TAMSULOSIN HCL,48,1087.75
WR836020,1831210756,PREVENTIVE MEDICINE,LOVASTATIN,33,286.21
PR460569,1104884741,FAMILY PRACTICE,METOPROLOL TARTRATE,31,104.93
DX704292,1336105329,PODIATRY,HYDROCODONE/ACETAMINOPHEN,30,300.76
OY737199,1568734630,GENERAL PRACTICE,HYDROCODONE/ACETAMINOPHEN,16,335.05
EK886465,1578874962,STUDENT IN AN ORGANIZED HEALTH CARE EDUCATION/TRAINING PROGRAM,LITHIUM CARBONATE,24,216.19
HG169995,1417927500,CARDIOLOGY,DIGOXIN,40,926.4
EZ573821,1184614760,FAMILY PRACTICE,TRIFLUOPERAZINE HCL,11,388.3
YU908460,1861458226,PSYCHIATRY,VENLAFAXINE HCL,35,1209.27
GW490887,1477517332,PHYSICAL MEDICINE AND REHABILITATION,CLONAZEPAM,22,114.83
IS682210,1457491219,OBSTETRICS/GYNECOLOGY,FLUCONAZOLE,11,54.74
YM181376,1972683845,HOSPICE AND PALLIATIVE CARE,TRAZODONE HCL,11,59.93
UY593269,1487602553,NEPHROLOGY,ZOLPIDEM TARTRATE,45,728.15
ER175585,1558421750,INTERNAL MEDICINE,OXYCODONE HCL/ACETAMINOPHEN,46,1091.98
MC862533,1730172388,OBSTETRICS/GYNECOLOGY,ESCITALOPRAM OXALATE,12,87.24
PK601505,1912185034,NATUROPATH,LIOTHYRONINE SODIUM,13,706.56
ML410613,1083603104,INTERNAL MEDICINE,NYSTATIN,13,258.65
BB169221,1720179021,DENTIST,AMOXICILLIN,43,168.19
BM659483,1376717389,NURSE PRACTITIONER,QUETIAPINE FUMARATE,12,73.08
IF194295,1225019045,INTERNAL MEDICINE,CITALOPRAM HYDROBROMIDE,15,94.09
KP583832,1477650869,NURSE PRACTITIONER,NAPROXEN,89,762.67
JH879988,1477930501,GENERAL PRACTICE,LOSARTAN POTASSIUM,25,183.11
AF169624,1073620233,INTERNAL MEDICINE,FLUTICASONE/SALMETEROL,26,12017.27
MY847610,1245231174,INTERNAL MEDICINE,INSULIN DETEMIR,19,5911.98
AU481297,1295735553,INTERNAL MEDICINE,NAPROXEN,49,348.66
WK886375,1578768735,FAMILY PRACTICE,CLONIDINE HCL,31,259.32
ER905423,1124116306,INTERNAL MEDICINE,AMOXICILLIN/POTASSIUM CLAV,15,146.92
LK849478,1255583332,GENERAL PRACTICE,ESOMEPRAZOLE MAGNESIUM,41,22117.27
HM922491,1255525945,INTERNAL MEDICINE,DILTIAZEM HCL,20,531.73
FW474268,1083608152,UROLOGY,CEFADROXIL,17,354.79
GX172527,1760527360,FAMILY PRACTICE,IBUPROFEN,16,54.16
NG964165,1841283058,INTERNAL MEDICINE,INSULIN LISPRO,15,6967.4
LE753854,1669420394,EMERGENCY MEDICINE,METFORMIN HCL,20,85.89
EX744457,1417195298,DENTIST,AMOXICILLIN,37,157.29
ZK140596,1134175557,FAMILY PRACTICE,OMEPRAZOLE,860,10077.89
ZC196924,1821267873,FAMILY PRACTICE,CLONIDINE HCL,41,490.3
QQ857197,1174597124,FAMILY PRACTICE,NAPROXEN,18,194.03
RT654268,1609130723,FAMILY PRACTICE,SIMVASTATIN,14,60.82
HC879683,1700881554,INTERNAL MEDICINE,ATORVASTATIN CALCIUM,50,652.75
BX446968,1740361583,FAMILY PRACTICE,NIFEDIPINE,107,5614.59
DX868960,1306821715,NURSE PRACTITIONER,LANSOPRAZOLE,11,230.15
